institution,slug,country,continent,repository_code,archive_type,dr_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/the-savage-rose_437386,The Savage Rose,Gensyn - Se programmer fra DR's arkiv her; kultur; musik; gensyn; dr gensyn; organization_the savage rose; person_annisette koppel; person_thomas koppel; thesaurus_rytmisk musik; editorialptaxtop_gensyn,"Dansk musikprogram fra 1968. The Savage Rose hedder en ny dansk beatgruppe, som er dannet i 1967. I dette program, der hovedsageligt består af sort-hvide studieoptagelser, kan man opleve det velspillende band og den karismatiske forsanger Annisette optræd | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: kultur, musik, gensyn, dr gensyn | palavras-chave: organization_the savage rose, person_annisette koppel, person_thomas koppel, thesaurus_rytmisk musik, editorialptaxtop_gensyn, editorialptaxsub_musik, culturalorigin_dansk | ano: 1968 | duração: 23:30 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-10-12T05:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/saxophone-colossus_455308,Saxophone Colossus,Gensyn - Se programmer fra DR's arkiv her; kultur; musik; gensyn; dr gensyn; person_sonny rollins; thesaurus_jazz; editorialptaxtop_gensyn; editorialptaxsub_musik; culturalorigin_dansk,"Dansk musikprogram fra 1968. 30 minutters jazz med tenorsaxofonisten Sonny Rollins - assisteret af den sammentømrede trio bestående af pianisten Kenny Drew, trommeslageren Al Heath og bassisten Niels-Henning Ørsted Pedersen. De spiller 'St. Thomas', 'On G | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: kultur, musik, gensyn, dr gensyn | palavras-chave: person_sonny rollins, thesaurus_jazz, editorialptaxtop_gensyn, editorialptaxsub_musik, culturalorigin_dansk | ano: 1968 | duração: 30:55 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-09-23T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/livet-i-en-mose_475219,Livet i en mose,Gensyn: 1960'erne - Se programmer fra DR's arkiv her; natur; gensyn; dr gensyn; thesaurus_dyr; thesaurus_moser; editorialptaxtop_gensyn; editorialptaxsub_børn; culturalorigin_dansk,"Dansk børneprogram fra 1968. Zoologen Ingvald Lieberkind er en af pionererne indenfor naturudsendelser og formidling for børn. I dette program fortæller han om livet i en mose. Først om bunden, hvor alt bevares uskadt i dyndlaget. Derefter om planterne og | tipo DRTV: program | coleção: Gensyn: 1960'erne - Se programmer fra DR's arkiv her | categorias: natur, gensyn, dr gensyn | palavras-chave: thesaurus_dyr, thesaurus_moser, editorialptaxtop_gensyn, editorialptaxsub_børn, culturalorigin_dansk | ano: 1968 | duração: 28:51 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-08-26T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/aev-august_528449,Æv! August,Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; kultur; gensyn; dr gensyn; thesaurus_skolestart; editorialptaxtop_gensyn; editorialptaxsub_børn; culturalorigin_dansk,"Dansk musikdrama fra 1968. Det er surt at skulle starte i skole igen efter sommerferien - og sidde stille indenfor i et klasselokale. Det handler denne børnemusical om, der har fået titlen 'Æv! August'. De medvirkende er 7. b fra Toftevangskolen i Birkerø | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: kultur, gensyn, dr gensyn | palavras-chave: thesaurus_skolestart, editorialptaxtop_gensyn, editorialptaxsub_børn, culturalorigin_dansk | ano: 1968 | duração: 30:49 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-08-20T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/episode/portraet-af-en-by_-thisted_439463,Portræt af en by: Sæson 1 – Thisted,Gensyn - Se programmer fra DR's arkiv her; dokumentar; gensyn; dr gensyn; location_thisted; thesaurus_lokalsamfund; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk reportage fra 1968. Interessen for musik er stor i Thisted. Også hos familien Morell er musikglæden markant. Ved at følge deres dagligdag afbildes byen, der med sine 9000 indbyggere er den største i Thy. Den kæmper med at tiltrække kvalificerede led | tipo DRTV: episode | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: dokumentar, gensyn, dr gensyn | palavras-chave: location_thisted, thesaurus_lokalsamfund, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1968 | duração: 39:53 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-08-09T05:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/episode/portraet-af-en-by_-haderslev_439461,Portræt af en by: Sæson 1 – Haderslev,Gensyn - Se programmer fra DR's arkiv her; dokumentar; gensyn; dr gensyn; location_haderslev; thesaurus_lokalsamfund; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk reportage fra 1968. Haderslevs udvikling og historie fortælles ud fra byens gadeskilte såsom 'Klosteret', 'Bøndergaardene', 'Hertug Hansgade' og 'Christian X's Vej'. Hvordan det står til i den sønderjyske domkirkeby i 1968, skildres gennem besøg hos | tipo DRTV: episode | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: dokumentar, gensyn, dr gensyn | palavras-chave: location_haderslev, thesaurus_lokalsamfund, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1968 | duração: 34:02 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-07-24T05:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/ben_webster_og-hans-musik_455301,Ben Webster og hans musik,Gensyn - Se programmer fra DR's arkiv her; kultur; musik; gensyn; dr gensyn; person_ben webster; thesaurus_jazz; editorialptaxtop_gensyn; editorialptaxsub_musik; culturalorigin_dansk,"Dansk musikprogram fra 1968. 'Cotton Tail', 'Come Sunday', 'You'd Be So Nice To Come Home To', 'Greensleeves' og 'Going Home' er nogle af de numre, som tenorsaxofonisten Ben Webster spiller i denne studieoptagelse. Han er i yderst godt selskab med DR's Bi | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: kultur, musik, gensyn, dr gensyn | palavras-chave: person_ben webster, thesaurus_jazz, editorialptaxtop_gensyn, editorialptaxsub_musik, culturalorigin_dansk | ano: 1968 | duração: 24:12 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-07-11T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/frederiks-foerste-fejring_451483,Frederiks første fejring,"Gensyn: Historie - Se programmer fra DR's arkiv her; historie; gensyn; dr gensyn; person_frederik x, konge, danmark; person_frederik, kronprins, danmark; person_margrethe ii, dronning, danmark; thesaurus_dåbsskikke; thesaurus_kongelige","Dansk reportage fra 1968. Frederik André Henrik Christian. Sådan døbes prinsesse Margrethe og prins Henriks søn - Danmarks nye prins og tronarving. I Holmens Kirke er den royale barnedåb lagt i hænderne på biskop Erik Jensen, og til stede er mange medlemm | tipo DRTV: program | coleção: Gensyn: Historie - Se programmer fra DR's arkiv her | categorias: historie, gensyn, dr gensyn | palavras-chave: person_frederik x, konge, danmark, person_frederik, kronprins, danmark, person_margrethe ii, dronning, danmark, thesaurus_dåbsskikke, thesaurus_kongelige, editorialptaxtop_gensyn, editorialptaxsub_kongelige, culturalorigin_dansk | ano: 1968 | duração: 48:25 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-06-24T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/kampagne-med-robert-f-kennedy_479851,Kampagne med Robert F. Kennedy,Gensyn: 1960'erne - Se programmer fra DR's arkiv her; politik; arkivnyheder; gensyn; dr gensyn; acc_spoken_subtitles; person_robert kennedy; thesaurus_politiske valg; thesaurus_usa; controlled_præsidentvalg 1968; editorialptaxtop_gensyn,"Dansk reportage fra 1968. To måneder før Robert F. Kennedy bliver skudt, interviewes han af Lasse Budtz. Den danske journalist følger senatorens intense kampagne i staten Oregon for at blive valgt som demokraternes præsidentkandidat. Kan han løfte arven e | tipo DRTV: program | coleção: Gensyn: 1960'erne - Se programmer fra DR's arkiv her | categorias: politik, arkivnyheder, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: person_robert kennedy, thesaurus_politiske valg, thesaurus_usa, controlled_præsidentvalg 1968, editorialptaxtop_gensyn, editorialptaxsub_arkivnyheder, culturalorigin_dansk | ano: 1968 | duração: 36:54 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-06-05T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/episode/portraet-af-en-by_-store-heddinge_439464,Portræt af en by: Sæson 1 – Store Heddinge,Gensyn - Se programmer fra DR's arkiv her; dokumentar; gensyn; dr gensyn; location_store heddinge; thesaurus_lokalsamfund; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk reportage fra 1968. Et tv-hold har fulgt familien Nielsen i Store Heddinge på Stevns. Faren er fragtmand, moren er lærerinde, datteren på 19 år går i gymnasiet i Køge, den ældste søn på 17 er elektrikerlærling, og den yngste på 16 går i 3. real. Gen | tipo DRTV: episode | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: dokumentar, gensyn, dr gensyn | palavras-chave: location_store heddinge, thesaurus_lokalsamfund, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1968 | duração: 39:11 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-05-21T05:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/cirkulaeret_531648,Cirkulæret,Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; kultur; teater og tv-film; gensyn; dr gensyn; editorialptaxtop_gensyn; editorialptaxsub_tv-teater; mood_skæv; culturalorigin_dansk,"Dansk tv-teater fra 1968. Den tjekkiske dramatiker og politiker Vaclac Havel har skrevet skuespillet, der er en satire over absurditeterne ved bureaukrati. En direktør får en dag besked om, at der er indført et nyt kontorsprog. Det hedder 'ptydepe', og de | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: kultur, teater og tv-film, gensyn, dr gensyn | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_tv-teater, mood_skæv, culturalorigin_dansk | ano: 1968 | duração: 59:51 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-04-21T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/bivejsmotiver-fra-helgenaes-og-mols_439466,Bivejsmotiver fra Helgenæs og Mols,Gensyn - Se programmer fra DR's arkiv her; dokumentar; gensyn; dr gensyn; location_helgenæs; thesaurus_lokalsamfund; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk reportage fra 1968. Journalisten Christian Kryger besøger Helgenæs og Mols, der ligger på sydsiden af Djursland - også kaldet Jyllands ""næsedryp"". Han beskriver forandringerne i landskabet siden istiden og taler med de lokale om udviklingen i deres | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: dokumentar, gensyn, dr gensyn | palavras-chave: location_helgenæs, thesaurus_lokalsamfund, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1968 | duração: 31:38 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-03-30T05:00:00.0000000Z
