institution,slug,country,continent,repository_code,archive_type,iam_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20230914092539/Sports_04_Grand_Prix_de_Monaco_1959.mp4,Grand Prix de Monaco,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds palmero | categoria: pratiques amateurs | palavras-chave: course automobile, famille princiere, grand prix | lugares: boulevard albert ier, la condamine quartier, monaco, port dhercule | autores: palmero antoine | período: annees 1950s | suporte: 8 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | Grand Prix de Monaco - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Grand Prix de Monaco Film amateur Fonds Palmero Années 1950 La foule est au rendez-vous, dans les tribunes mais aussi sur les flancs du Rocher, pour le Grand Prix très mouvementé de 1959. Ce XVIIe Grand Prix de Monaco, disputé le 10 mai 1959 , est la soixante-seizième épreuve du championnat du monde de Formule 1 courue depuis 1950 et la première manche du championnat 1959. Dans sa Cooper N° 24, Jack Brabham enlève la course à 107 km/h...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20240502110628/INST-GARDETTO-Tir-aux-pigeons.mp4,Grand Prix du casino au tir aux pigeons,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: gardetto | categoria: pratiques amateurs | palavras-chave: competition, loisirs | lugares: monaco, monte carlo quartier, tir aux pigeons | autores: gardetto emile | período: annees 1950s | suporte: 8 mm | tipo: film amateur | técnica: couleur, sonore | fonte de vídeo: video/mp4 | Grand Prix du casino au tir aux pigeons - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Grand Prix du casino au tir aux pigeons Film amateur Fonds Gardetto Années 1950 Émile Gardetto a réalisé de nombreux films en 8 mm sur sa famille et sur divers moments de la vie monégasque. Parmi ses bobines montées, quelques-unes se concentrent sur les activités sportives de loisirs (cyclisme, tennis, aviron, athlétisme…). Sa pratique assidue du tournage et du montage, l’amène à relever de nouveaux défis techniques. Ayant découvert la postsonorisation grâce à un enreg...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/inauguration-du-monument-albert-ier/,Inauguration du monument Albert Ier,paul louis,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: paul louis | categoria: paul louis | palavras-chave: ceremonie, monument | lugares: jardins saint martin, le rocher quartier, monaco | autores: louis paul | período: annees 1950s | suporte: negatif 6 x 6 | tipo: photo professionnelle | técnica: noir et blanc | Inauguration du monument Albert Ier - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Inauguration du monument Albert Ier Photo professionnelle Fonds Paul Louis Années 1950 Inauguration du monument Albert Ier dans les jardins Saint-Martin à Monaco, le 11 avril 1951. Le prince Rainier III découvre le monument dédié au prince Albert Ier. La statue est l’œuvre de François Cogné. Année : 1951 Précision sur la date : 11 Avril Auteurs : Louis Paul Personnalités : Prince Rainier III Lieux : Jardins Saint-Martin, Le Rocher (Monaco-Ville quartier), Monaco Supports : Négatif 6 x 6 Spéci...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20241120130040/04_Irene-vous-propose_TMC.mp4,Irène vous propose…,tmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds tmc | categoria: tmc | palavras-chave: collation, television | lugares: monaco, monte carlo quartier, studio de tele monte carlo | período: annees 1950s | suporte: 16 mm | tipo: film professionnel | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Irène vous propose... - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Irène vous propose… Film professionnel Fonds TMC Années 1950 D’abord speakerine pour Télé Monte-Carlo, Irène Young crée et anime dans les années 1950, une émission hebdomadaire, le samedi à 20 h 30 : Irène vous propose…. Durant quinze minutes, elle prodigue ses conseils et ses astuces aux téléspectateurs, leur prépare de bons petits plats ou leur fait découvrir les nouveautés de la mode. Installée dans une partie du studio de la chaîne, aménagé ici en cuisine dernier cri, Irène Young mitonne sous nos ye...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/jean-marais-au-gala-de-lunion-nationale-des-polios-de-france/,Jean Marais en répétition pour un Gala,paul louis,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: paul louis | categoria: paul louis | palavras-chave: acteur, gala | lugares: larvotto quartier, monaco, sporting dete ancien | autores: louis paul | período: annees 1950s | suporte: negatif 6 x 6 | tipo: photo professionnelle | técnica: noir et blanc | Jean Marais en répétition pour un Gala - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Jean Marais en répétition pour un Gala Photo professionnelle Fonds Paul Louis Années 1950 Le gala de l’Union nationale des polios de France et de l’Union française a eu lieu au Sporting d’été à Monaco, le 17 août 1954. Marlène Dietrich en fut l’invitée d’honneur. Cette photographie a été prise durant les répétitions en présence de Jean Marais. Année : 1954 Précision sur la date : 17 août 1954 Auteurs : Louis Paul Lieux : Larvotto (quartier), Monaco, Sporting d’été (ancien) Supports : Négatif 6 x 6...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,/wp-content/uploads/CINEAM_02_Snipes.mp4,Le 1er Tournoi international de Snipes,cineam,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds cineam | categoria: cineam | palavras-chave: competition, sport, voile | lugares: la condamine quartier, monaco, port dhercule | autores: les cineastes amateurs de monaco | período: annees 1950s | suporte: 16 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | Le 1er Tournoi international de Snipes - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Le 1er Tournoi international de Snipes Film amateur Fonds Cinéam Années 1950 Organisée par la Société des Régates à l’occasion des fêtes pascales, une compétition de « Snipes » s’est déroulée dans les eaux monégasques du 12 au 14 avril 1952, sous le haut patronage du prince Rainier III et sous le regard attentif des cinéastes amateurs de Monaco qui n’ont rien raté des diverses épreuves qui opposaient les concurrents de six nations : France, Italie, Espagne,...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20241015130708/P-00660-Les-pecheurs-le-dimanche.mov,"Les pêcheurs, le dimanche",pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds bovini | categoria: pratiques amateurs | palavras-chave: bateau, famille, loisirs, mer, peche, port, vie quotidienne | lugares: monaco, port dhercule, tir aux pigeons | autores: rinaldi marc | período: annees 1950s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Les pêcheurs, le dimanche - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Les pêcheurs, le dimanche Film amateur Fonds Bovini Années 1950 Pour les familles qui possèdent un pointu, les sorties dominicales dans la baie de Monaco remplacent la traditionnelle promenade dans les jardins Saint Martin ou sur le quai Albert Ier. En ce jour de 1959, par mer calme, la famille Rinaldi, femmes et enfants, prend place dans un petit canot avec Marc, à qui l’on doit ces précieuses images d’amateur. Après quelques coups de rame, l’...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251008092318/Magnardi_01_Manteau_Blanc_0163-121-CF1912_P-00493.mp4,Manteau blanc,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: magnardi | categoria: pratiques amateurs | palavras-chave: episode rare, neige, paysage | lugares: la condamine quartier, larvotto quartier, monaco | autores: magnardi eugene | período: annees 1950s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Manteau blanc - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Manteau blanc Film amateur Fonds Magnardi Années 1950 Cette bobine témoigne d’un des deux épisodes de grande neige que la Principauté a connus en 1955 puis en 1956. Notre cinéaste amateur, installé sur les digues du port Hercule, a réussi à capter, par de lents panoramiques, la transformation du paysage enneigé, les toits des immeubles comme les pentes des montagnes en arrière-plan. L’amusement créé par cette situation est aussi mis en scène par les déambulations du petit garço...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251008094758/Badia_08_Positif_Negatif.mp4,Négatif et positif (extrait),cineam,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds cineam | categoria: cineam | palavras-chave: appareil photo | lugares: la condamine quartier, monaco | autores: badia jose slug | período: annees 1950s | suporte: 16 mm | tipo: film amateur | técnica: noir et blanc | fonte de vídeo: video/mp4 | Négatif et positif (extrait) - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Négatif et positif (extrait) Film amateur Fonds Cinéam Années 1950 Ce film se déroule dans la boutique de photographie des parents du cinéaste, Riviera photo, située rue Grimaldi à Monaco. José Badia a réalisé ce film documentaire dans le cadre de ses activités au Cinéam, le club des cinéastes amateurs de Monaco. Il a ainsi pu bénéficier du matériel semi-professionnel du club : une caméra 16 mm et un équipement pour la postsonorisation Priox. Malheureusement, la bande son a été perdue, il n’existe donc plus l...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20240304110121/INST-Sonore-Rossellini.mp4,Roberto Rossellini « Du Cinéma et des Hommes »,rmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds mediatheque de monaco | categoria: rmc | palavras-chave: cineaste, interview | período: annees 1950s | suporte: bande magnetique 625 | tipo: son professionnel | técnica: sonore | fonte de vídeo: video/mp4 | Roberto Rossellini ""Du Cinéma et des Hommes"" - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Roberto Rossellini « Du Cinéma et des Hommes » Son professionnel Fonds Médiathèque de Monaco Années 1950 En 1955, le service radio de l’Unesco produit une émission spéciale à l’occasion des Rencontres internationales Du cinéma et des hommes , diffusé par les ondes de Radio Monte-Carlo. Questionnant le rôle de l’image dans la civilisation contemporaine, cette émission donne la parole à diverses personnalités : l’ethnologue Paul rivet, le fondateur de l’institut de filmologie Gilbert Cohen-Seat, le pionnier du cinéma d’enseignement...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251008093202/Terrasses_02_Blanchard_Toit-terrasse-1.mp4,Réception en terrasse,terrasses au soleil,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds blanchard | categoria: terrasses au soleil | lugares: boulevard de belgique, immeuble palais de letoile, jardin exotique quartier, monaco | autores: blanchard camille | período: annees 1950s | suporte: 16 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | Réception en terrasse - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Réception en terrasse Film amateur Fonds Blanchard Années 1950 Pour ce couple originaire de Châteauroux, le magnifique toit-terrasse qu’offre leur résidence secondaire à Monaco, au 9 ter boulevard de Belgique, constitue sans aucun doute une pièce majeure de réception, comme le démontre cette bobine. Après une visite des espaces fleuries de la terrasse, l’invitée est conviée à une dégustation sous le parasol. Toujours sous le regard du cinéaste, elles discutent, fument et boiven...",1950
